record_id,symbol_class,lon,lat,gouvernorat,délégation,anchor_confident
oai:u-bordeaux-montaigne.fr:340393,building,9.50637,36.78728,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.50661,36.78727,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.24302,36.80156,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16086,36.80588,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.24295,36.80123,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.30712,36.79728,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41367,36.79067,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.30688,36.79623,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.30924,36.7962,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49621,36.7854,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41397,36.79015,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41304,36.79011,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41359,36.79001,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.35473,36.79335,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.30963,36.7956,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.3705,36.79137,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.46586,36.78597,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.36304,36.79128,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33374,36.79287,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.36344,36.79116,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.35461,36.79137,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.36327,36.79061,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.35402,36.79068,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.3636,36.79023,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.50603,36.78182,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.50581,36.78152,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.50613,36.78138,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.4986,36.78164,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.50232,36.78144,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49758,36.7815,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.35366,36.78988,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.35418,36.78963,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.32807,36.78985,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.32517,36.78986,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49463,36.78005,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49493,36.78002,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.38872,36.78563,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.5115,36.77839,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.46557,36.78106,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.5119,36.77833,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.46555,36.7808,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49572,36.77883,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18754,36.79592,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49526,36.77866,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18817,36.79579,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.48166,36.77837,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18771,36.79496,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.31837,36.78756,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.43231,36.78091,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18839,36.79483,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.3975,36.7826,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33657,36.786,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33683,36.7857,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33718,36.78532,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.50676,36.77464,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.50717,36.77464,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34355,36.78406,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.37863,36.78204,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34239,36.78404,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34508,36.78383,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.37857,36.78158,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33832,36.78379,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34447,36.78344,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.37798,36.7815,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16091,36.79348,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.378,36.78119,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34382,36.78276,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.21938,36.78982,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34301,36.78277,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.21947,36.7895,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.25751,36.78731,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34284,36.7825,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17538,36.79173,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34331,36.78227,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33932,36.78249,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49997,36.773,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34317,36.78204,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18252,36.79109,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.3436,36.78188,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18116,36.79113,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41616,36.77759,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49886,36.77259,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.4156,36.77741,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.2586,36.78651,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.2528,36.78676,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.25858,36.78619,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.25306,36.78653,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.25384,36.78637,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.25277,36.78638,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.47907,36.77323,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.47943,36.77319,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26476,36.78518,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.24092,36.78645,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.46685,36.77308,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.46723,36.7731,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.46701,36.77274,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34106,36.7795,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.37235,36.7773,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49415,36.77013,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26606,36.78307,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26639,36.78277,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.46491,36.77066,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.35766,36.77613,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.35709,36.77587,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.42066,36.772,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34606,36.77639,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.27191,36.78029,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34671,36.77584,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.24554,36.78129,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.39881,36.77252,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.39846,36.7724,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.27163,36.77967,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.39872,36.77142,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.24672,36.77999,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26737,36.7786,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.25966,36.77914,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26775,36.77864,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.39801,36.77084,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.39859,36.77075,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.24194,36.77937,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34645,36.77325,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16096,36.78315,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.24784,36.77816,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16097,36.78268,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.30133,36.77454,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.42346,36.76753,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16094,36.78227,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.3742,36.77015,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41659,36.76767,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41694,36.76763,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26087,36.77642,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.37512,36.76987,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41596,36.76746,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41648,36.76743,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26123,36.77623,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34417,36.77133,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41629,36.76715,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26084,36.776,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41587,36.76714,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.25233,36.77589,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.36775,36.76924,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.36718,36.76929,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.37554,36.7687,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.161,36.78019,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.27548,36.77378,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.37329,36.76817,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.37325,36.76774,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16098,36.77881,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.45436,36.76194,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34119,36.76846,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19352,36.77678,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.1942,36.77669,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34087,36.76834,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.45454,36.7614,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.45406,36.76134,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.45479,36.7612,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16095,36.7775,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.45582,36.76041,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.47684,36.75888,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.45543,36.76014,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.47371,36.75857,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.31755,36.7674,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.40992,36.76203,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.47617,36.75761,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.31332,36.76679,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.47239,36.75763,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.47389,36.75747,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.47141,36.75755,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.47359,36.75729,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.47408,36.75714,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.50185,36.75447,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.2916,36.76657,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.2624,36.7681,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33413,36.7639,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.23131,36.76972,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26279,36.76775,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.29162,36.76603,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26105,36.76703,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26132,36.76689,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.35106,36.76177,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.25905,36.76681,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.35103,36.76151,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.26104,36.76662,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.3521,36.76133,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16104,36.77207,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.23634,36.76711,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.23668,36.7671,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17982,36.76914,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.20663,36.76715,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34852,36.75904,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18404,36.76826,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.42107,36.7531,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.32876,36.758,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19092,36.76535,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.15627,36.76735,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34083,36.75677,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.29043,36.75931,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19083,36.76486,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.29124,36.75888,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19288,36.76447,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19245,36.76442,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19148,36.76408,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.28043,36.75885,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19835,36.76279,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.20054,36.76252,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16103,36.7648,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19614,36.76291,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.31108,36.75619,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.21951,36.76122,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19801,36.76211,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18651,36.76231,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18588,36.76193,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16154,36.76233,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16216,36.76198,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16108,36.76128,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33432,36.75145,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49275,36.74211,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49362,36.74197,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49412,36.74203,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49245,36.74192,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.28323,36.75395,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.28372,36.75392,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49414,36.74139,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.28335,36.75365,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41958,36.74542,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.44763,36.74324,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33195,36.74889,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.37785,36.74559,Béja,Testour,1
oai:u-bordeaux-montaigne.fr:340393,building,9.37758,36.74566,Béja,Testour,1
oai:u-bordeaux-montaigne.fr:340393,building,9.27148,36.75128,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.27276,36.751,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.32585,36.74795,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41204,36.74253,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.39998,36.74302,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41156,36.74236,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17021,36.75598,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41168,36.74206,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.41207,36.74206,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.39934,36.74255,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17061,36.75571,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17316,36.75542,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.39988,36.74256,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17113,36.75535,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.273,36.74954,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.28368,36.74866,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17157,36.75508,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17186,36.75489,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.32589,36.74604,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.4,36.74183,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.32603,36.74573,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16609,36.75469,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.2777,36.74841,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17401,36.7537,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18037,36.75305,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17438,36.75348,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17518,36.75306,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.3568,36.74197,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19093,36.75032,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.2098,36.74933,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16118,36.75167,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.40586,36.73737,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.40645,36.73728,Bizerte,Joumine,1
oai:u-bordeaux-montaigne.fr:340393,building,9.27103,36.74432,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.49035,36.73164,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19828,36.74839,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19879,36.74833,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.19856,36.748,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17881,36.74888,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16122,36.7496,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17594,36.74822,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17925,36.74817,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.16548,36.74866,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33957,36.73792,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33856,36.73805,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34012,36.73804,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.3291,36.73849,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.23904,36.74316,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18429,36.74591,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.24921,36.74193,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.43893,36.73108,Béja,Testour,1
oai:u-bordeaux-montaigne.fr:340393,building,9.18252,36.74532,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.45456,36.72953,Béja,Testour,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34665,36.73593,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33034,36.73683,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.32907,36.73667,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.38387,36.73348,Béja,Testour,1
oai:u-bordeaux-montaigne.fr:340393,building,9.34399,36.73556,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.50272,36.72651,Béja,Mejez El Bab,1
oai:u-bordeaux-montaigne.fr:340393,building,9.3306,36.73644,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33137,36.73646,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33024,36.73645,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.1788,36.74461,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.33118,36.73575,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.17571,36.74446,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.32835,36.73566,Béja,Béja Nord,1
oai:u-bordeaux-montaigne.fr:340393,building,9.32988,36.73516,Béja,Béja Nord,1
