record_id,title,year,century,confidence,provenance,scale_denominator,scale_class,scale_source,production_mode,colour,authority_type,genre,sheet_count,sheet_width_cm,sheet_height_cm,sheet_area_cm2,date_precision,has_creator,has_publisher,has_scale,has_dimensions,has_subjects,has_language,has_catalogue_notice,has_exact_date,metadata_completeness,metadata_grade,provenance_tier,has_iiif,views,rights_open,scan_width,scan_height,scan_megapixels,scan_resolution_class,scan_dpi,scan_dpi_class,quality_index,research_tier,url
btv1b53283017t,Cartes au nombre de 18 contenant les distances raportées dans les etendues et courses du Flambeau de Van Keulen / vérifié sur l'edition de 1699 [du Flambeau de la Mer de Van Keulen],1699,,high,Gallica,,unknown,none,manuscript,colour,unknown,map,18,52.0,69.0,3588,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,39,1,4880,7346,35.8,medium,,unknown,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53283017t
btv1b532375843,[Plan de la rade de Bizerte] / fait par Pierre Farraire,1700,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,25.0,37.0,925,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,5978,4199,25.1,medium,410,standard,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375843
btv1b531431881,"A new map of the north part of antient Africa shewing the chiefe people, cities, towns, rivers, mountains, &c. in Mauritania, Numidia, Africa Propria, Libya Propria and Egypt / [Edward Wells] ; Dedicated to his highest William Duke of Gloucester ; R. Spofforth sculp.",1700,18th c.,medium,Gallica,,unknown,none,printed,colour,unknown,map,1,37.0,48.5,1794,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,6654,5340,35.5,medium,348,standard,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b531431881
btv1b53143340j,Vue de Tunis d'Alger & de Gigeri avec quelques particularitez curieuses touchant les moeurs de leurs habitans & de quelques autres pleuples de barbarie / [Henri Abraham Chatelain},1708,18th c.,high,Gallica,,unknown,none,unknown,colour,unknown,view,1,41.0,47.5,1948,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,5762,4994,28.8,medium,308,standard,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53143340j
btv1b532375502,Veüe de la place de la Calle en Barbarie... / par le Sr Jean Bigonnet... ; sous le com[m]andem[en]t de Mrs les directeurs généraux de la Compagnie des Indes,1728,18th c.,medium,Gallica,,unknown,none,manuscript,colour,unknown,view,1,38.0,50.0,1900,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,7959,6134,48.8,medium,404,standard,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375502
btv1b59640936,"Carte de la partie de l'Afrique où les Carthaginois ont étendu leur domination dressée pour l'intelligence de l'histoire ancienne de Mr. Rollin ; Les environs de Carthage exprimés plus en détail / par le Sr. d'Anville, Géographe ord[inaire] du Roi ; Bourgoin sculp.",1738,18th c.,high,Gallica,,unknown,none,printed,colour,unknown,map,1,31.5,49.0,1544,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,5880,3920,23.0,medium,305,standard,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b59640936
btv1b8595381t,Plan de l'isle de Tabarque à la coste de Barbarie / [Bellin],1740,18th c.,high,Gallica,,unknown,none,unknown,unknown,hydrographic,other,1,27.5,23.0,632,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,3791,4491,17.0,low,415,standard,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595381t
btv1b85953701,Plan de la ville de Tunis et de ses environs / [Bellin],1740,18th c.,high,Gallica,,unknown,none,unknown,unknown,hydrographic,other,1,26.5,22.0,583,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,3622,4343,15.7,low,416,standard,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b85953701
btv1b8595377x,Plan de port Farine / [Bellin],1740,18th c.,high,Gallica,,unknown,none,unknown,unknown,hydrographic,other,1,28.0,23.5,658,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,3854,4560,17.6,low,414,standard,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595377x
btv1b85953738,Plan des forts et canal de La Goulette / [Bellin] ; Croisey sc.,1740,18th c.,high,Gallica,,unknown,none,printed,unknown,hydrographic,other,1,27.5,23.0,632,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,3757,4413,16.6,low,408,standard,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b85953738
btv1b53237617x,Carte de la partie de la côte de Barbarie comprise entre le cap Negro et le cap Bujarone / par M. le marquis de Chabert,1774,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,33.0,48.0,1584,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,7817,5517,43.1,medium,414,standard,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237617x
btv1b53237625f,"Carte des golfes de Tunis et Hamemet : levée et publiée par ordre du roi / par M. le Marquis de Chabert, chef d'escadre des armes navales",1786,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,55.0,33.0,1815,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,5479,8916,48.9,medium,412,standard,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237625f
btv1b531467922,[Plans de ville de Libye],1914,20th c.,medium,Gallica,,unknown,none,printed,unknown,commercial,map,4,,,,exact,0,1,0,1,1,1,1,1,6,B,bnf,1,1,1,7784,5451,42.4,medium,,unknown,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b531467922
btv1b53146788b,[Plans de ville de Libye],1914,20th c.,medium,Gallica,,unknown,none,printed,unknown,commercial,map,4,,,,exact,0,1,0,1,1,1,1,1,6,B,bnf,1,1,1,5531,7820,43.3,medium,,unknown,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53146788b
btv1b53146794z,[Triangolazione della Tripolitania in Cirenaicia],1914,20th c.,medium,Gallica,,unknown,none,printed,unknown,commercial,map,3,,,,exact,0,1,0,1,1,1,1,1,6,B,bnf,1,1,1,6177,4072,25.2,medium,,unknown,63.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53146794z
btv1b52503974g,Atlas des principales villes maritimes de France tant sur l'Océan que sur la Méditerranée depuis Dunkerque jusques et compris Antibes [plus des places fortes sur le Rhin et en Italie] / dessinés par H.-E. Diot,1770,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,atlas,,,,,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,106,1,9367,6037,56.5,high,,unknown,61.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b52503974g
btv1b10841640c,"Italia : [carte du relief de l'Italie, de la Corse, de l'Ouest des pays des Balkans et du Nord de la Tunisie] / Jacques Bertin",1967,20th c.,high,Gallica,,unknown,none,unknown,colour,unknown,map,1,44.0,44.0,1936,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,5,0,7260,7194,52.2,high,419,standard,61.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b10841640c
btv1b532375754,[Bataille navale de la Goulette en 1665],1665,17th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,43.0,59.0,2537,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,9464,6994,66.2,high,407,standard,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375754
btv1b53237574p,Plan de Tunis,1665,17th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,57.0,40.0,2280,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6527,9204,60.1,high,410,standard,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237574p
btv1b53242273p,"[Diverses vues de la côte de Barbarie : environs de Sousse, de l'île de Djerba et de Mahdia] / Lemoyne l'ainé fecit",,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,view,1,63.0,145.0,9135,century,1,0,0,1,1,1,1,0,5,B,bnf,1,1,1,17076,7436,127.0,high,299,low,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242273p
btv1b532830025,A new chart of the coast of the Mediterranean sea / H. Moll f.,,18th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,45.5,113.0,5142,century,1,0,0,1,1,1,1,0,5,B,bnf,1,1,1,19064,7472,142.4,high,429,standard,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532830025
btv1b8595360n,La Costa di Barbaria da C. Rosa sino all'chercheni com'anche l'I. di Sicilia e parte di quella di Sardigna,1700,18th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,other,1,42.0,54.0,2268,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,10544,8011,84.5,high,496,high,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595360n
btv1b53242302q,Golphe de Biserte,1701,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,49.0,145.0,7105,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,2,1,17619,6258,110.3,high,309,standard,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242302q
btv1b53237560g,Plan de la côte et séche de Barbarie,1741,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,39.0,50.0,1950,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,2,1,8087,6287,50.8,high,411,standard,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237560g
btv1b53236714m,Coste de Barbarie / Giacomo Alagna,1766,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,39.0,107.0,4173,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,12887,4898,63.1,high,306,standard,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53236714m
btv1b53237592m,[Carte des golfes de Tunis et Hammamet],1787,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,57.0,41.0,2337,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6541,9167,60.0,high,408,standard,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237592m
btv1b84941071,"[Partie des côtes africaines de la Méditerranée, depuis Bomba en Cyrénaïque, jusqu'à Bizerte. 1 : 2 580 000 env]",1800,19th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,52.0,33.0,1716,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,9216,6059,55.8,high,450,high,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84941071
btv1b531480639,Carte télégraphique de la Tunisie,1883,19th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,68.0,57.0,3876,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6807,8126,55.3,high,304,standard,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b531480639
bpt6k1100234w,"Nouvel Atlas colonial / par Henri Mager, ,...",1899,19th c.,unverified,Gallica,,unknown,none,printed,unknown,commercial,atlas,,,,,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,36,1,3000,3935,11.8,low,,unknown,60.8,2_contextual,https://gallica.bnf.fr/ark:/12148/bpt6k1100234w
btv1b53042292h,Insularum aliquot maris Mediterranei descriptio / par Jacobo Castaldo,1570,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,42.0,49.0,2058,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,6103,5158,31.5,medium,316,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53042292h
btv1b55000483v,"La notte del ultimo di Febraro 1570 havendo il molto Ill. sigr. Don Alfonso Pimentel Capitan Gnal de la Goleta inteso per le sue spie, che Uxli teneva sette barchoni à la Porta di Tunise...",1570,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,52.0,38.0,1976,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,7734,5992,46.3,medium,378,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b55000483v
btv1b59641019,"Africae propriae tabula, in qua Punica regna uides, Tyrios et Agenoris urbem ; Sinus Carthaginensis / ex conatibus geographicis Abrahami Ortelii",1590,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,43.0,49.5,2128,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,6036,5229,31.6,medium,310,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b59641019
btv1b532422922,[Baie de Tunis],,,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,57.0,83.0,4731,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,9894,6820,67.5,high,303,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532422922
btv1b53301182z,Carte de la rade d'Alican,,,medium,Gallica,,unknown,none,manuscript,colour,unknown,other,1,75.0,90.5,6788,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,14428,11956,172.5,high,405,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53301182z
btv1b53242307z,"Côte du Bastion de France, depuis le cap de Rose jusques aux Gardes de Bizerte",,,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,31.0,143.0,4433,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,17148,4344,74.5,high,305,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242307z
btv1b53242298r,Moüillage de Tunis devant Carthage,,,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,53.0,73.0,3869,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,8698,6314,54.9,high,303,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242298r
btv1b53299904v,Plan de la coste depuis Alicant jusqu'au cap de St Paul,,,medium,Gallica,,unknown,none,manuscript,colour,unknown,map,1,41.5,87.5,3631,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,13900,6712,93.3,high,403,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53299904v
btv1b53237544f,Porte-Farine,,,high,Gallica,,unknown,none,manuscript,colour,unknown,plan,1,43.0,58.0,2494,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,9335,6861,64.0,high,409,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237544f
btv1b531704111,Presa delle dua galere di Biserta fatta dalle galere della Sacra Relig[io]ne di S. Stefano [ ] / Stefan[o] della Bella f[ecit],1628,17th c.,unverified,Gallica,,unknown,none,printed,unknown,unknown,view,1,24.5,32.5,796,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,11,1,4701,6484,30.5,medium,507,high,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b531704111
btv1b531968223,"Tunes, Oppidum Barbarie & Regia sedes... ; Africa, olim Aphrodisium ; Peñon de Veles",1635,17th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,plan,,33.5,47.5,1591,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,3,1,4530,6414,29.1,medium,343,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b531968223
btv1b53196821n,"Tunetis urbis, ac novae eius arcis, et Guletae, quae Philippo Hispan. Regi parentuti a Turcis, et Mauris, Selimo, Thraciae Rege, anno Christi, M. D. LXXIV. mense julio, et augusto, fixis castris oppugnabantur, effigies",1635,17th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,plan,1,32.0,42.0,1344,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,3,1,4543,6425,29.2,medium,389,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53196821n
btv1b525039034,Cartes pour les itinéraires et voïages [sic] modernes qui ont esté faits tant par mer que par terre dans toutes les parties du monde et particulierement dans le Levant (Deuxième édition) / Par P. Duval géographe du Roy,1677,17th c.,medium,Gallica,,unknown,none,printed,unknown,unknown,atlas,,21.0,32.4,680,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,184,1,7844,5496,43.1,medium,615,high,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b525039034
btv1b53242282n,"[Carte des côtes de Tunisie et de Libye, depuis Sousse jusqu'à Misrata ]",,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,59.0,80.0,4720,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,9734,7382,71.9,high,309,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242282n
btv1b53242277g,"[Carte des côtes du royaume de Tunis, du golfe de Gabès jusqu'à la Calle] / Michel-Angelo Farrugia, piloto maltese",,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,52.0,75.0,3900,century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,9062,6530,59.2,high,307,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242277g
btv1b53242289s,"[Carte des côtes tunisiennes et algériennes, du golfe d'Hammamet jusqu'à Alger]",,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,53.0,176.0,9328,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,21059,6598,138.9,high,304,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242289s
btv1b85953575,"[Carte du 'Pays des Cabailes' et du 'Pays Salé'] / [de la main M. d'Anville, 17..]",1700,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,other,1,21.0,41.5,872,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,6656,3369,22.4,medium,407,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b85953575
btv1b532367135,"[Routes et sondes sur la côte de Barbarie, entre le cap Mesurat et le cap Africa]",,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,57.0,86.0,4902,century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,10568,7049,74.5,high,312,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532367135
btv1b10850771d,"Carte de la côte depuis le cap Sebibes, Porte Farine, La Goulette, Bizerty jusque au Cap Bon",,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,52.0,37.0,1924,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,6068,8387,50.9,high,410,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b10850771d
btv1b532422761,"Carte topographique de la coste de Barbarie, depuis Alger jusques a Tunis",,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,78.0,159.0,12402,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,19199,9580,183.9,high,307,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532422761
btv1b532423035,Golphe de Biserte,,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,49.0,147.0,7203,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,18387,6961,128.0,high,318,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532423035
btv1b53237540n,Nova planta dell Isola di Tabarca,,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,plan,1,44.0,119.0,5236,century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,19463,7606,148.0,high,415,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237540n
btv1b108507684,Plan de l'isle de Tabarque avec la cotte,,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,52.0,37.0,1924,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,6068,8387,50.9,high,410,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b108507684
btv1b8595378b,Plan de l'Isle Galita scituée proche la côte de Barbarie au nord du cap Negre ... / par J. Ayrouard,1700,18th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,other,1,38.0,49.0,1862,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,7560,5033,38.0,medium,392,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595378b
btv1b53237570w,"Plan de la côte et Seches de Barbarie, depuis Zerbi jusqu'à Suza...",,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,41.0,54.0,2214,century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,8687,6651,57.8,high,409,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237570w
btv1b108507667,Plan du Cap Negre,,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,52.0,37.0,1924,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,6068,8387,50.9,high,410,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b108507667
btv1b53237607h,Plan du port de la Calle,,18th c.,medium,Gallica,,unknown,none,manuscript,colour,unknown,map,1,37.0,52.0,1924,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,8585,6151,52.8,high,419,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237607h
btv1b53237537c,Veue du Cap Nègre : situé à la côte de Barbarie Royaume de Thunis,,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,view,1,57.0,41.0,2337,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,8502,10905,92.7,high,486,high,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237537c
btv1b53009152n,"[Province romaine d'Afrique entre le Sinus Numidicus [Golfe de Collo], Tacape [Gabès], avec l'intérieur jusqu'à Tabudeos [Taïbek-el-Gubbia] / [par Jean-Baptiste d'Anville]",1732,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,62.5,51.0,3188,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,6300,7526,47.4,medium,306,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53009152n
btv1b530089581,"[Tunisie, avec les noms anciens] / [par Jean-Baptiste d'Anville]",1732,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,49.0,28.0,1372,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,3495,6060,21.2,medium,314,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b530089581
btv1b53237552z,Vüe de la ville et rade de Sousse en Barbarie / Le Moyne,1764,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,view,1,41.0,55.0,2255,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,6133,4596,28.2,medium,283,low,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237552z
btv1b53242308d,[Carte de la partie de la côte de Barbarie comprise entre le cap Negro et le cap Bujarone] / [par M. le marquis de Chabert],1774,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,37.0,81.0,2997,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,9734,4490,43.7,medium,305,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242308d
btv1b532375915,[Golfes de Tunis et Hammamet],,19th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,63.0,46.0,2898,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,7537,10148,76.5,high,409,standard,60.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375915
oai:nubis.bis-sorbonne.fr:1116050,"Partie de la coste de Barbarie en Africque ou sont les royaumes de Tunis, et Tripoli et pays circomvoisins tirés de Sanuto et d'autres. Par le Sr. Sanson d'Abbeville geogr ord.re du Roy.",1655,17th c.,high,Bibliothèque interuniversitaire de la Sorbonne,3469000,very_small,catalogue,printed,unknown,commercial,other,1,37.4,53.6,2005,exact,1,1,1,1,1,1,0,1,7,A,partner,0,,0,,,,unknown,,unknown,59.2,3_reference,https://nubis.bis-sorbonne.fr/ark:/15733/pgfr
btv1b532375576,"[Carte d'une partie des côtes de Barbarie, depuis le cap Bon jusqu'au cap Carbon, et le plan de l'île de la Galite]",1671,17th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,45.0,33.0,1485,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,5767,7618,43.9,medium,430,standard,59.2,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375576
btv1b532375809,"Plan d'une partie de la coste de Barbarie quy contient les rades et sondes de Bizerte, Portefarine, Lagoullette autrement Tunis...",1698,17th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,37.0,51.0,1887,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,8199,5875,48.2,medium,408,standard,59.2,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375809
btv1b53235469f,[Carte du cap Afrique à l'île de Djerba] / par Mr de Chabert,,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,49.0,33.0,1617,century,1,0,0,1,1,1,1,0,5,B,bnf,1,1,1,3980,5894,23.5,medium,306,standard,59.2,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53235469f
btv1b53235460d,"Côte de Barbarie, depuis le cap Razat, jusqu'au cap Raxetin / par le Maire",1704,18th c.,medium,Gallica,,unknown,none,manuscript,colour,unknown,map,1,15.0,45.0,675,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,5606,3718,20.8,medium,316,standard,59.2,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53235460d
btv1b53237551h,Veüe de l'isle de Tabarque,1740,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,view,1,37.0,24.0,888,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,2,1,3951,5910,23.4,medium,406,standard,59.2,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237551h
btv1b53237589b,[Plan des forts et du canal de la Goulete],1743,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,plan,1,37.0,51.0,1887,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,8235,6020,49.6,medium,410,standard,59.2,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237589b
btv1b53237554v,Ville de Sousse,1764,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,view,1,26.0,35.0,910,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,2,1,6066,5996,36.4,medium,440,standard,59.2,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237554v
btv1b53063506p,"Carte de l'itinéraire suivi par M. Delaporte, élève-consul dans la régence de Tunis à l'occasion de la mission qui lui a été confiée le 14 juillet 1843, par M. de Lagau, consul général et chargé d'affaires de France à Tunis",1843,19th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,35.0,50.0,1750,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,5144,7112,36.6,medium,361,standard,59.2,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53063506p
btv1b531464026,"[Stations de sauvetage sur les côtes de France] : Corse, Algérie, Tunisie",1893,19th c.,high,Gallica,,unknown,none,unknown,colour,unknown,map,1,69.0,50.0,3450,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6030,8130,49.0,medium,299,low,59.2,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b531464026
btv1b8446059n,Carte du théâtre de la guerre en Tunisie / gravé par Hémery,,20th c.,high,Gallica,,unknown,none,printed,colour,unknown,map,1,35.0,50.0,1750,decade,1,0,0,1,1,1,1,0,5,B,bnf,1,1,1,5256,7548,39.7,medium,383,standard,59.2,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8446059n
