record_id,title,year,scale_denominator,georef_tier,layers,osm_rebuild_score,osm_rebuild,rebuildable_layers,blocked_layers,url
oai:u-bordeaux-montaigne.fr:340355,"Tunisie Flle. N° II-B0-C35, Bizerte / dressé, héliogravé et publié par le Service géographique de l'Armée en 1936",1936,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340355
oai:u-bordeaux-montaigne.fr:340532,"Tunisie Flle. N° LXXXIV-B11-C33, Kasserine / dressé, héliogravé et publié par le Service Géographique de l'Armée en 1936",1936,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340532
oai:u-bordeaux-montaigne.fr:340376,"Tunisie Flle. N° XII -B 1-C 35, Mateur / dressé, héliogravé et publié par Service géographique de l'armée en 1936",1936,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340376
oai:u-bordeaux-montaigne.fr:340387,"Tunisie Flle. N° XIII-B1-C36, Ariana / dressé, gravé et publié par le Service géographique de l'Armée en 1936",1936,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340387
oai:u-bordeaux-montaigne.fr:340373,"Tunisie Flle. N° IX - B 0 - C 39, Cap Bon / dressé, héliogravé et publié par Service géographique de l'armée en 1894 (révision de 1932)",1939,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340373
oai:u-bordeaux-montaigne.fr:340531,"Tunisie Flle. N° LXXXIII-B11-C32, Bou Chebka / dressé, dessiné et publié par le Service géographique de l'Armée en 1939",1939,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340531
oai:u-bordeaux-montaigne.fr:340628,"[Carte de Tunisie 1:50 000] / dressé, héliogravé et publié par le Service géographique de l'Armée (révisée en 1933)",1940,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340628
oai:u-bordeaux-montaigne.fr:340533,"Tunisie Flle. N° XC, Djebeniana / dressé, dessiné et publié par le Service Géographique de l'Armée en 1940",1940,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340533
oai:u-bordeaux-montaigne.fr:340627,"[Tunisie au 1:50 000] / dressé, héliogravé et publié par le Service Géographique de l'Armée (révision de 1934)",1941,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340627
oai:u-bordeaux-montaigne.fr:340534,"Tunisie : coupure spéciale / dressé, dessiné par le Service Géographique de l'Armée en 1939-1940",1941,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340534
oai:u-bordeaux-montaigne.fr:340535,"Tunisie coupure spéciale, Mareth / dressé, dessiné par le Service géographique de l'Armée en 1939-40",1941,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340535
oai:u-bordeaux-montaigne.fr:340615,Environs de Tunis / publié par le Service géographique de l'Armée,1946,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340615
oai:u-bordeaux-montaigne.fr:340409,"Tunisie Flle. N° XXI-B2-C37, La Goulette / dressé, gravé et publié par le Service géographique de l'Armée",,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340409
oai:u-bordeaux-montaigne.fr:340469,"Tunisie Flle. N° L-B6-C38, Halk El Mennzel / dressé, gravé et publié par Service géographique de l'armée",,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340469
oai:u-bordeaux-montaigne.fr:340487,"Tunisie Flle. N° LVII-B7-C38, Sousse / dressé, héliogravé et publié par le Service géographique de l'Armée",,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340487
oai:u-bordeaux-montaigne.fr:340450,"Tunisie Flle. N° XLIII-B5-C37, Enfida / dressé, gravé et publié par Service géographique de l'armée",,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340450
oai:u-bordeaux-montaigne.fr:340467,"Tunisie Flle. N° XLIX-B6-C37, Sidi Bou Ali / dressé, gravé et publié par Service géographique de l'armée",,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340467
oai:u-bordeaux-montaigne.fr:340434,"Tunisie Flle. N° XXXVIII-B5-C32, Ouargha / dessiné, héliogravé et publié par le Service géographique de l'Armée",,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340434
oai:u-bordeaux-montaigne.fr:340629,"[Carte de Tunisie 1:50 000] / dressé, héliogravé et publié par le Service géographique de l'Armée (révisé en 1933)",,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340629
oai:u-bordeaux-montaigne.fr:340616,"Environs de Sfax / dressé, héliogravé et publié par le Service géographique de l'Armée",,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340616
oai:u-bordeaux-montaigne.fr:340356,"Tunisie Flle. N° III - B 00 - C 36, Metline / dressé, heliogravé et publié par Service géographique de l'armée",,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340356
btv1b85953649,Benigni lettori per rappresentavi piu particulari della citta di Tunisi ...,1566,,3_warp_only,settlements,0.24,little,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b85953649
btv1b55005280g,"La notte del ultimo di Febraro 1570 havendo il molto Ill. sigr. Don Alfonso Pimentel Capitan Gnal de la Goleta inteso / per le sue spie, che Uxli teneva sette barchoni à la Porta di Tunise...",1570,,3_warp_only,settlements,0.24,little,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b55005280g
btv1b84946819,"Tunetis Urbis, ac novae eius arcis et Guletae, quae Philippo Hispan. Regi parent uti a Turcis, et Mauris Selimo, Thraciae Rege, Anno Christi 1574 mense Julio et Augusto fixes castris oppugnabantur, effigies",1574,,3_warp_only,settlements,0.24,little,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b84946819
btv1b53143250k,Tunes Oppidum Barbarie & Regina fedes 1535 [...] / Joanne Maio,1593,,3_warp_only,settlements,0.24,little,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b53143250k
btv1b8595362g,"Cartaginis sive potius Tunetani, celeberrimi sinus nec non fortalitis Golettae typus quamvis deleti",1602,,3_warp_only,water,0.24,little,water,,https://gallica.bnf.fr/ark:/12148/btv1b8595362g
btv1b531789910,"Tunes, Oppidum Barbarie & Regia sedes... ; Africa, olim Aphrodisium ; Penon de Veles",1645,,3_warp_only,settlements,0.24,little,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b531789910
btv1b53178952s,"Tunetis Urbis, ac novae eius arcis et Guletae, quae Philippo Hispan. Regi parent uti a Turcis, et Mauris Selimo, Thraciae Rege...",1645,,3_warp_only,settlements,0.24,little,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b53178952s
btv1b8595347s,Partie de la coste de Barbarie en Africque où sont les royaumes de Tunis et de Tripoli et pays circonvoisins / par le Sr Sanson d'Abbeville,1655,,3_warp_only,settlements,0.24,little,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b8595347s
btv1b8593142d,[Carte manuscrite du cours du Gange depuis la vache de pierre jusqu'à Patna et de ses environs] / [d'Anville],1700,,2_control_points,settlements | coastline_bathymetry,0.24,little,settlements,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b8593142d
btv1b53242302q,Golphe de Biserte,1701,,2_control_points,coastline_bathymetry | water,0.24,little,water,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242302q
btv1b53283008v,"[48 plans légendés de ports, baies et îles de la Méditerranée] / [transmis par le lieutenant de vaisseau D'Ortigues] ; [au dépôt des cartes et plans de la Marine]",1765,,2_control_points,settlements | coastline_bathymetry,0.24,little,settlements,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53283008v
btv1b532422850,Carte des côtes de Barbarie depuis le cap Bugaroni au royaume d'Alger jusqu'à la ville d'Africa ou Mahdia au royaume de Tunis... / par M. le marquis de Chabert...,1787,,2_control_points,settlements | coastline_bathymetry,0.24,little,settlements,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532422850
btv1b531930706,"Sondes entre le Cap Malfatano (I. de Sardaigne) et l'île de Tabarque (Côte d'Afrique) : faites d'après les ordres de S. E. M. Théodore Ducos, ministre de la Marine et des Colonies / sous la direction de M. Darondeau, ingénieur hydrographe de la Marine, chargé en chef de la reconnaissance des côtes d'Italie",1854,,2_control_points,coastline_bathymetry | water,0.24,little,water,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b531930706
btv1b53158263c,"Sondages fait à bord de l'Eclaireur pour l'établissement d'une ligne télégraphique entre la Calle et Marsala et entre Bizerte et Marsala / par Ch. Ploix, ingénieur hydrographe de la Marine ; assisté de M. Guieysse, élève hydrographe",1864,,2_control_points,coastline_bathymetry | water,0.24,little,water,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53158263c
btv1b53236712q,"Carte qui comprend une partie des côtes de Barbarie, depuis le cap Bon jusqu'a la ville de Bomba, l'extrémité ouest de l'Isle de Candie, la partie Sud de la Morée et les côtes Sud ouest de l'Isle de Sicile qui sont entre la ville de Siracuse et celle de Trapano",,,2_control_points,settlements | coastline_bathymetry,0.24,little,settlements,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53236712q
btv1b532422833,Croquis d'une partie des côtes de Barbarie depuis le cap Bujarone jusqu'à la ville de Tunis,,,2_control_points,settlements | coastline_bathymetry,0.24,little,settlements,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532422833
btv1b532423035,Golphe de Biserte,,,2_control_points,coastline_bathymetry | water,0.24,little,water,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532423035
btv1b8495511m,Recherches sur l'emplacement de Carthage (5 planches qui accompagnent l'ouvrage) / par C. T. Falbe,1833,,2_control_points,coastline_bathymetry | water | archaeology,0.23,little,water,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b8495511m
btv1b532367118,Plan de la coste de Tripoly de Barbarie depuis la ville de Sousse jusqu'au cap Mesurat / Lemoine fecit,,,2_control_points,settlements | coastline_bathymetry | forts_ksour,0.23,little,settlements,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532367118
btv1b8490778x,Benigni lettori / per reppresentarvi piu particulari della citta di Tunisi...,1566,150000,3_warp_only,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits | settlements,0.22,little,roads | railways | settlements,relief,https://gallica.bnf.fr/ark:/12148/btv1b8490778x
btv1b55000296v,Citta di Tunisi,1566,150000,3_warp_only,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits | settlements,0.22,little,roads | railways | settlements,relief,https://gallica.bnf.fr/ark:/12148/btv1b55000296v
btv1b55004731d,Citta di Tunisi...,1566,150000,3_warp_only,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits | settlements,0.22,little,roads | railways | settlements,relief,https://gallica.bnf.fr/ark:/12148/btv1b55004731d
oai:bibliotheques-specialisees.paris.fr:ark:/73873/pf0000852506,Plans parcellaires avec du quartier de la place Royale et du quartier de l'Odéon à la fin du 18e siècle],1760,,3_warp_only,settlements | coastline_bathymetry | water | urban_fabric,0.22,little,settlements | water | urban_fabric,coastline_bathymetry,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852506
btv1b55005215t,"Disigno dell'Isola de Gerbi con le seche che la difendeno dall'inodatione del mare, et il sito della fortezza fatta da Christiani alla defesa della quala vi è restato cinq[ue] millia valorosi soldati, e buona provisione di vituaglie e monitione che con l'aiuto di Dio bastara a diffenderla dall'insulti de l'armata Turchescha",1560,245600,3_warp_only,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits,0.21,little,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b55005215t
btv1b55000007t,"Disigno dell'Isola de Gerbi con le seche che la difendeno dall'inodavone del mare, et il sito della fortezza fatta da Christiani alla defesa della quala vi è restato cinq. millia valorosi soldati e buona provisione di vituaglie e monitione che con l'aiuto di Dio bastara a diffenderla dall'insulti de l'armata Turchesca",1560,245600,3_warp_only,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits,0.21,little,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b55000007t
btv1b550001148,"Disigno dell'Isola de Gerbi con le seche che la difendeno dall'inodavone del mare, et il sito della fortezza fatta da Christiani alla defesa della quala vi è restato cinq. millia valorosi soldati e buona provisione di vituaglie e monitione che con l'aiuto di Dio bastara a diffenderla dall'insulti de l'armata Turchesca",1560,245600,3_warp_only,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits,0.21,little,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b550001148
btv1b84909709,Disigno dell'Isola de Gerbi... et il sito della fortezza fatta da christiani... bastara à diffenderla dall'insulti de l'armata Turchesca,1560,245600,3_warp_only,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits,0.21,little,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b84909709
btv1b8494678t,"Disigno dell'Isola de Gerbi con le seche che la difendeno dall'inondatione del mare et il sito della fortezza fatta da Christiani alla defesa della quala vi e restato cinq millia valorosi soldati, e buona provisione di vituaglie e munitione che con l'aiuto di Dio bastara à diffenderla dall'insulti de l'armata turchescha",1575,250000,3_warp_only,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits,0.21,little,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b8494678t
oai:nubis.bis-sorbonne.fr:1116323,"Natoliae, quae olim Asia Minor, nova descriptio. Aegypti recentior descriptio. Carthaginis celeberrimi sinus typus",1602,6167000,3_warp_only,coastline | principal_towns | settlements | relief,0.21,little,coastline | settlements,relief,https://nubis.bis-sorbonne.fr/ark:/15733/pgt5
oai:nubis.bis-sorbonne.fr:1128791,"Natoliae, quae olim Asia Minor, nova descriptio. Aegypti recentior descriptio. Carthaginis celeberrimi sinus typus.",1602,5842000,3_warp_only,coastline | principal_towns | settlements | relief,0.21,little,coastline | settlements,relief,https://nubis.bis-sorbonne.fr/ark:/15733/pkrc
oai:nubis.bis-sorbonne.fr:1116050,"Partie de la coste de Barbarie en Africque ou sont les royaumes de Tunis, et Tripoli et pays circomvoisins tirés de Sanuto et d'autres. Par le Sr. Sanson d'Abbeville geogr ord.re du Roy.",1655,3469000,3_warp_only,coastline | principal_towns | settlements | relief,0.21,little,coastline | settlements,relief,https://nubis.bis-sorbonne.fr/ark:/15733/pgfr
btv1b53021004z,"Environs de Bizerte (Tunisie), 1880",1880,20000,2_control_points,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b53021004z
btv1b532811808,Carte marine [de la Méditerranée occidentale] : dessinée en 1318 et dont l'original se trouve à la Bibliothèque Imp. et Roy. de Vienne / par Visconti ; copie de l'exemplaire appartenant à M. Louis Halphen...,1318,6334578,3_warp_only,coastline | principal_towns | coastline_bathymetry,0.20,little,coastline,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532811808
btv1b8491904m,Barbaria,1602,13900000,3_warp_only,coastline | principal_towns | coastline_bathymetry,0.20,little,coastline,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b8491904m
btv1b8492072n,Barbaria,1602,13900000,3_warp_only,coastline | principal_towns | coastline_bathymetry,0.20,little,coastline,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b8492072n
btv1b531429571,Barbaria,1602,13900000,3_warp_only,coastline | principal_towns | coastline_bathymetry,0.20,little,coastline,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b531429571
btv1b530669601,"Les costes des royaumes de Fez, Alger, Tunis et Tripoli en Barbarie suivant les routiers et portolans de divers pilotes / par P. Du Val... ; F.D. Lapointe fecit",1664,2850000,3_warp_only,coastline | principal_towns | coastline_bathymetry,0.20,little,coastline,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b530669601
btv1b53098483x,"Les côtes des royaumes de Fez, Alger, Tunis et Tripoli en Barbarie suivant les routiers et portolans de divers pilotes / par P. du Val, ... ; F.D. La Pointe fecit",1664,2850000,3_warp_only,coastline | principal_towns | coastline_bathymetry,0.20,little,coastline,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53098483x
btv1b53283015x,"Routes et distances de diférens ports, caps et isles de la Méditerranée [...] au nombre de neuf cartes / tracées suivant le portuland de Maria Levento de 1664",1664,,3_warp_only,coastline_bathymetry | roads,0.20,little,roads,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53283015x
btv1b8445156f,"Les costes des royaumes de Fez, Alger, Tunis et Tripoli en Barbarie suivant les routiers et portolans de divers pilotes / par P. Du Val, ...",1677,2850000,3_warp_only,coastline | principal_towns | coastline_bathymetry,0.20,little,coastline,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b8445156f
btv1b8491458f,"Les costes des royaumes de Fez, Alger, Tunis et Tripoli en Barbarie suivant les routiers et portolans de divers pilotes / par P.Du Val, ... ; F.D.Lapointe fecit",1677,2850000,3_warp_only,coastline | principal_towns | coastline_bathymetry,0.20,little,coastline,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b8491458f
btv1b8494393g,"Plan de l'Isle de Tabarco / Levé par le sieur Verguin, ...",1732,6000,2_control_points,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b8494393g
btv1b85953738,Plan des forts et canal de La Goulette / [Bellin] ; Croisey sc.,1740,,2_control_points,forts_ksour,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b85953738
btv1b530984294,Plan du terrain et des ruines de Carthage / levé et dessiné en 1831 par Falbe...,1833,16000,2_control_points,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | archaeology,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b530984294
btv1b53102664q,Mines de Gabe-Gottes et de St. Jacques,1835,2000,2_control_points,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | mines,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b53102664q
btv1b53263038g,"Sinus Karthaginensis et Lybo-Phaeniciorum Urbes, usque ad Candidum et Hermaeum Promotorium, apud Mare Internum. Sicut erant CXLVI annis ante Christum : Carte d'ensemble de la guerre de Curion, dressée d'après celle du Ministère de la Guerre (1857) et d'après des levés trigonométriques récents / par A. Daux,...",1866,100000,2_control_points,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | archaeology,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b53263038g
btv1b8439166s,Plan de Carthage / dressé d'après les levés de Falbe ; et de Daux,1884,22000,2_control_points,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b8439166s
btv1b8445611k,"Plan de Mactaris (Mactar). Annexé à l'étude de M. Louis Chatelain,... chargé de mission par le Directeur des antiquités et arts du gouvernement tunisien... 1/2.000. Dressé par les soins du service topographique. (Signé : C. Baronnat, M. Paulin. Octobre 1910)",1910,2000,2_control_points,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | archaeology,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b8445611k
oai:u-bordeaux-montaigne.fr:340509,"Tunisie Flle. N° LXX-B9-C35, Djebel Trozza / dessiné, héliogravé et publié par le Service Géographique de l'Armée en 1929",1929,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | relief,0.20,little,,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340509
oai:u-bordeaux-montaigne.fr:340513,"Tunisie Flle. N° LXXV-B10-C32, Djebel Bireno / dressé, heliogravé et publié par le Service géographique de l'armée en 1930",1930,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | relief,0.20,little,,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340513
oai:u-bordeaux-montaigne.fr:340514,"Tunisie Flle. N° LXXVI-B10-C33, Djebel Semmama / dressé, héliogravé et publié au Service Géographique de l'Armée en 1930",1930,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | relief,0.20,little,,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340514
oai:u-bordeaux-montaigne.fr:340447,"Tunisie Flle. N° XLI-B5-C35, Djebel Mansour / dessiné, héliogravé et publié par le Service géographique de l'Armée en 1923 (révisé en 1930)",1930,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | relief,0.20,little,,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340447
oai:u-bordeaux-montaigne.fr:340448,"Tunisie Flle. N° XLII-B5-C36, Djebel Fkirine / dressé, gravé et publié par Service géographique de l'armée (révisé en 1930)",1930,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | relief,0.20,little,,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340448
oai:u-bordeaux-montaigne.fr:340454,"Tunisie Flle. N° XLVII-B6-C35, Djebel Bargou / dessiné, héliogravé et publié par le Service géographique de l'Armée en 1930 (complété en 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | relief,0.20,little,,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340454
oai:u-bordeaux-montaigne.fr:340473,"Tunisie Flle. N° LIV-B7-C35, Djebel Serdj / dressé, héliogravé et publié par le Service Géographique de l'Armée en 1929 (complété en 1932)",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | relief,0.20,little,,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340473
oai:u-bordeaux-montaigne.fr:340515,"Tunisie Flle. N° LXXVII-B10-C34, Djebel Mrhila / dessiné, héliogravé et publié par le Service Géographique de l'Armée en 1932",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | relief,0.20,little,,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340515
btv1b53213404d,Tunis / par J. Vanney,1934,8000,2_control_points,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b53213404d
oai:u-bordeaux-montaigne.fr:340369,"Tunisie Flle. N° VI [6] B 0 - C 35, Djebel Ichkeul / dressé, heliogravé et publié par Service géographique de l'armée en 1936",1936,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | relief,0.20,little,,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340369
btv1b53235470t,[Carte du cap Mesurat au fort anglais],,,2_control_points,forts_ksour,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b53235470t
btv1b8495408s,Plan de la Carthage d'Afrique lorsqu'elle fut détruitte par Scipion Aemilianus en l'année de Rome 607 / A. Humblot inv.,,,2_control_points,forts_ksour | archaeology,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b8495408s
btv1b53060313z,"Environs du Kef / dressé, héliogravé et publié par le service géographique de l'Armée",,50000,2_control_points,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b53060313z
btv1b10678328s,Projet de construction d'une salle de dissection et dépendances à la Faculté de médecine de Montpellier : Plan général des bâtiments,,200,2_control_points,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b10678328s
btv1b8458786v,Sbeitla... Les renseignements relatifs aux ruines... ont été / recueillis... par MM Bellot ; Fourmereau ; Hardy ; Morand ; et Rouget,,,2_control_points,archaeology,0.20,little,,,https://gallica.bnf.fr/ark:/12148/btv1b8458786v
btv1b531968206,Antiquorum Africae episcopatuum geographica descriptio,1640,1300000,3_warp_only,settlement_hierarchy | railways | roads | relief | chotts_sebkhas | archaeology,0.19,little,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b531968206
btv1b59641019,"Africae propriae tabula, in qua Punica regna uides, Tyrios et Agenoris urbem ; Sinus Carthaginensis / ex conatibus geographicis Abrahami Ortelii",1590,,3_warp_only,settlements | archaeology,0.17,little,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b59641019
